JF027-0073|Si alguien hubiera dicho al señor de Villanera que la señora Chermidy le amaba por el interés, se habría encogido de hombros.|si alguien hubiera dicho al señor de villanera que la señora chermidy le amaba por el interés, se habría encogido de hombros.
JF027-0074|Ella no le había pedido nada y él se lo había ofrecido todo. Al aceptar cuatro millones, le hacía un favor y él le estaba reconocido.|ella no le había pedido nada y él se lo había ofrecido todo. al aceptar cuatro millones, le hacía un favor y él le estaba reconocido.
JF027-0075|Por lo demás, al ver las miradas que le lanzaba a intervalos, era fácil adivinar que la fortuna de los Villanera podía cambiar de manos en el espacio de ocho días.|por lo demás, al ver las miradas que le lanzaba a intervalos, era fácil adivinar que la fortuna de los villanera podía cambiar de manos en el espacio de ocho días.
JF027-0076|Un perro echado a los pies de su dueño no era más humilde ni más respetuoso que él.|un perro echado a los pies de su dueño no era más humilde ni más respetuoso que él.
JF027-0077|Se leía en sus grandes ojos negros el reconocimiento apasionado que todo hombre galante debe a la mujer que ha elegido;|se leía en sus grandes ojos negros el reconocimiento apasionado que todo hombre galante debe a la mujer que ha elegido;
JF027-0078|la admiración religiosa de un padre joven por la madre de su hijo. Se veía, en fin, como un deseo no saciado, una sumisión de la fuerza al capricho,|la admiración religiosa de un padre joven por la madre de su hijo. se veía, en fin, como un deseo no saciado, una sumisión de la fuerza al capricho,
JF027-0079|el temor de la negativa, una solicitud inquieta que probaba que la señora Chermidy era una mujer de talento.|el temor de la negativa, una solicitud inquieta que probaba que la señora chermidy era una mujer de talento.
JF027-0080|El simpático doctor, sentado enfrente del conde, formaba con él un contraste singular. El señor Le Bris era lo que se llama un muchacho guapo.|el simpático doctor, sentado enfrente del conde, formaba con él un contraste singular. el señor le bris era lo que se llama un muchacho guapo.
JF027-0081|Quizá le faltaban un centímetro o dos para llegar a una estatura regular, pero era bien proporcionado.|quizá le faltaban un centímetro o dos para llegar a una estatura regular, pero era bien proporcionado.
JF027-0082|No tenía cara de tonto ni mucho menos, pero no sé si su nariz era del todo correcta.|no tenía cara de tonto ni mucho menos, pero no sé si su nariz era del todo correcta.
JF027-0083|Su fisonomía decía muchas cosas, pero su filiación no os hubiese dicho nada. Se vestía con un aseo que se confundía con la elegancia;|su fisonomía decía muchas cosas, pero su filiación no os hubiese dicho nada. se vestía con un aseo que se confundía con la elegancia;
JF027-0084|el corte de sus patillas castañas era irreprochable y su raya se prolongaba casi hasta la nuca.|el corte de sus patillas castañas era irreprochable y su raya se prolongaba casi hasta la nuca.
JF027-0085|No era un hombre vulgar, y sin embargo, no se salía de lo vulgar.|no era un hombre vulgar, y sin embargo, no se salía de lo vulgar.
JF027-0086|Ninguna muchacha casadera le hubiese rechazado por su físico, pero me habría extrañado mucho que se echase al agua por él.|ninguna muchacha casadera le hubiese rechazado por su físico, pero me habría extrañado mucho que se echase al agua por él.
JF027-0087|Además, se veía que no llegaría a los cuarenta años sin tener vientre. Difícilmente otro médico podía ser más a propósito que él para la clientela.|además, se veía que no llegaría a los cuarenta años sin tener vientre. difícilmente otro médico podía ser más a propósito que él para la clientela.
JF027-0088|Sin parar mañana y tarde, afectuoso con lo más alto y lo más bajo de la sociedad, no desentona nunca.|sin parar mañana y tarde, afectuoso con lo más alto y lo más bajo de la sociedad, no desentona nunca.
JF027-0089|Es un Alcibíades burgués que se acomoda a todas las costumbres.|es un alcibíades burgués que se acomoda a todas las costumbres.
JF027-0090|Es apreciado en el faubourg Saint-Germain por su reserva, en la Calzada de Antin por su ingenio y en la calle Vivienne por su franqueza.|es apreciado en el faubourg saint-germain por su reserva, en la calzada de antin por su ingenio y en la calle vivienne por su franqueza.
JF027-0091|Las mujeres, fuese cualquiera su posición, trabajaban activamente por él; ¿y sabéis por qué?|las mujeres, fuese cualquiera su posición, trabajaban activamente por él; ¿y sabéis por qué?
JF027-0092|Porque al lado de una enferma joven o vieja, fea o hermosa, demostraba una solicitud amable, una especie de galantería intermedia entre el respeto y el amor.|porque al lado de una enferma joven o vieja, fea o hermosa, demostraba una solicitud amable, una especie de galantería intermedia entre el respeto y el amor.
JF027-0093|El mismo no ha sabido explicarse jamás la naturaleza de este sentimiento, pero todas las mujeres sienten por él una simpatía benévola que puede llevarle muy lejos.|el mismo no ha sabido explicarse jamás la naturaleza de este sentimiento, pero todas las mujeres sienten por él una simpatía benévola que puede llevarle muy lejos.
JF027-0094|Sus antiguos camaradas del hospital le habían llamado, por este motivo, la llave de los corazones.|sus antiguos camaradas del hospital le habían llamado, por este motivo, la llave de los corazones.
JF027-0096|Sus jóvenes clientes del faubourg Saint-Germain le reprochaban el que visitase todas las noches el escenario de la Opera y le llamaban mata ratas.|sus jóvenes clientes del faubourg saint-germain le reprochaban el que visitase todas las noches el escenario de la opera y le llamaban mata ratas.
JF027-0097|En cambio, en el salón de baile su juiciosa conducta le había valido el apodo de Nuevo Continente.—Y bien, Tumba de los secretos—dijo la señora Chermidy con su ligero acento provenzal—,|en cambio, en el salón de baile su juiciosa conducta le había valido el apodo de nuevo continente. y bien, tumba de los secretos—dijo la señora chermidy con su ligero acento provenzal,
JF027-0098|¿ha cumplido usted mi encargo?—Sí, señora.—¿Se trata de la tísica en cuestión?—Sí, de la señorita de La Tour de Embleuse.—¡Bravo! me parece que es una buena alianza.|¿ha cumplido usted mi encargo? sí, señora. ¿se trata de la tísica en cuestión? sí, de la señorita de la tour de embleuse. ¡bravo! me parece que es una buena alianza.
JF027-0099|Yo siempre había sentido interés por las tísicas. ¡Las mujeres que tosen.! Ya ve usted cómo el Cielo recompensa mi compasión.|yo siempre había sentido interés por las tísicas. ¡las mujeres que tosen.! ya ve usted cómo el cielo recompensa mi compasión.
JF027-0100|Doctor—preguntó el conde—, ¿ha hablado usted de las condiciones?—Sí, querido conde; las aceptan todas.|doctor—preguntó el conde, ¿ha hablado usted de las condiciones? sí, querido conde; las aceptan todas.
JF027-0101|La señora Chermidy lanzó un grito de alegría.—¡Negocio concluido! ¡Viva París,|la señora chermidy lanzó un grito de alegría. ¡negocio concluido! ¡viva parís,
JF027-0102|donde se compran las duquesas al contado! El conde frunció el entrecejo. El doctor dijo vivamente:|donde se compran las duquesas al contado! el conde frunció el entrecejo. el doctor dijo vivamente:
JF027-0103|Si usted hubiese podido venir conmigo, señora, tengo la seguridad de que habría llorado.|si usted hubiese podido venir conmigo, señora, tengo la seguridad de que habría llorado.
JF027-0104|¿Es realmente muy conmovedor una duquesa que vende a su hija? ¡Un episodio del mercado de esclavas!—Yo diría mejor un episodio de la vida de los mártires.|¿es realmente muy conmovedor una duquesa que vende a su hija? ¡un episodio del mercado de esclavas! yo diría mejor un episodio de la vida de los mártires.
JF027-0105|¡Galante está usted! El doctor contó la escena en la que él había representado un papel. El conde se emocionó.|¡galante está usted! el doctor contó la escena en la que él había representado un papel. el conde se emocionó.
JF027-0106|La señora Chermidy tomó su pañuelo e hizo ademán de enjugar sus hermosos ojos que no lo necesitaban.|la señora chermidy tomó su pañuelo e hizo ademán de enjugar sus hermosos ojos que no lo necesitaban.
JF027-0107|Me satisface mucho—dijo el conde—que sea ella quien haya adoptado esta resolución.|me satisface mucho—dijo el conde—que sea ella quien haya adoptado esta resolución.
JF027-0108|Si los padres hubiesen aceptado por sí mismos, tal vez les habría juzgado mal.|si los padres hubiesen aceptado por sí mismos, tal vez les habría juzgado mal.
JF027-0109|Perdón, pero antes de juzgarles faltaría saber si esta mañana tenían pan en casa.|perdón, pero antes de juzgarles faltaría saber si esta mañana tenían pan en casa.
JF027-0110|¿Pan?—Pan, sin metáfora.—Adiós—dijo el conde—. Voy a saludar a mi madre.|¿pan? pan, sin metáfora. adiós—dijo el conde. voy a saludar a mi madre.
JF027-0111|Dormía aún esta mañana cuando he salido del hotel. Le contaré todo lo ocurrido y le preguntaré qué es lo que debo hacer. ¿Es posible, doctor, que haya gentes que carezcan de pan?|dormía aún esta mañana cuando he salido del hotel. le contaré todo lo ocurrido y le preguntaré qué es lo que debo hacer. ¿es posible, doctor, que haya gentes que carezcan de pan?
JF027-0112|He encontrado algunas en el camino de mi vida. Desgraciadamente no tenía un millón para ofrecerles como hoy.|he encontrado algunas en el camino de mi vida. desgraciadamente no tenía un millón para ofrecerles como hoy.
JF027-0113|El conde besó la mano a la señora Chermidy y corrió al hotel de su madre. La linda mujer quedó con el doctor.—Puesto que hay gentes que carecen de pan—dijo—,|el conde besó la mano a la señora chermidy y corrió al hotel de su madre. la linda mujer quedó con el doctor. puesto que hay gentes que carecen de pan—dijo,
JF027-0114|veamos, doctor, ¡una taza de café!.|veamos, doctor, ¡una taza de café!.
JF027-0115|¿Cómo me las arreglaría yo para ver a esa mártir del pecho? Porque es necesario que sepa yo a quién confío a mi hijo.|¿cómo me las arreglaría yo para ver a esa mártir del pecho? porque es necesario que sepa yo a quién confío a mi hijo.
JF027-0116|Puede usted verla en la iglesia, el día de la boda.—¿En la iglesia? ¿Pero es que puede salir? Sin duda. en coche.|puede usted verla en la iglesia, el día de la boda. ¿en la iglesia? ¿pero es que puede salir? sin duda. en coche.
JF027-0117|Creí que estaba más enferma.—¿Usted por lo visto quería un casamiento in articulo mortis? No, pero quiero estar segura.|creí que estaba más enferma. ¿usted por lo visto quería un casamiento in articulo mortis? no, pero quiero estar segura.
JF027-0118|¡Bondad divina! ¡doctor, si llegase a curar!|¡bondad divina! ¡doctor, si llegase a curar!
JF027-0119|La Facultad de Medicina se extrañaría mucho.—¡Y don Diego quedaría casado para siempre!|la facultad de medicina se extrañaría mucho. ¡y don diego quedaría casado para siempre!
JF027-0120|¡Y yo mataría a usted, Llave de los corazones!|¡y yo mataría a usted, llave de los corazones!
JF027-0121|¡Ay! señora, no me siento en peligro.|¡ay! señora, no me siento en peligro.
JF027-0122|¡Cómo ay!—Perdone usted, es el médico el que habla, no el amigo.|¡cómo ay! perdone usted, es el médico el que habla, no el amigo.
JF027-0123|Una vez casada, ¿usted continuará asistiéndola?—¿Es que hay que dejarla morir sin socorro?|una vez casada, ¿usted continuará asistiéndola? ¿es que hay que dejarla morir sin socorro?
JF027-0124|¡Toma! ¿para qué la casamos, pues? No será para que sea eterna.|¡toma! ¿para qué la casamos, pues? no será para que sea eterna.
JF027-0125|El doctor reprimió un movimiento de disgusto y respondió con el tono más natural, como el de un hombre en el que la virtud no es pedantería:|el doctor reprimió un movimiento de disgusto y respondió con el tono más natural, como el de un hombre en el que la virtud no es pedantería:
JF027-0126|¡Dios mío! señora, es mi costumbre, y ya soy demasiado viejo para corregirme.|¡dios mío! señora, es mi costumbre, y ya soy demasiado viejo para corregirme.
JF027-0127|Nosotros los médicos cuidamos a nuestros enfermos como los perros de Terranova salvan a los que se están ahogando.|nosotros los médicos cuidamos a nuestros enfermos como los perros de terranova salvan a los que se están ahogando.
JF027-0128|Cuestión de instinto. Un perro salva ciegamente al enemigo de su dueño.|cuestión de instinto. un perro salva ciegamente al enemigo de su dueño.
JF027-0129|Yo cuidaré a esa pobre criatura como si todos tuviésemos interés en que se curase.|yo cuidaré a esa pobre criatura como si todos tuviésemos interés en que se curase.
JF027-0130|Después de la partida del doctor, la señora Chermidy pasó a su tocador y se entregó en manos de su doncella.|después de la partida del doctor, la señora chermidy pasó a su tocador y se entregó en manos de su doncella.
JF027-0131|Por la primera vez en mucho tiempo se dejó vestir sin fijarse: ¡tenía otras preocupaciones más importantes!|por la primera vez en mucho tiempo se dejó vestir sin fijarse: ¡tenía otras preocupaciones más importantes!
JF027-0132|Aquel matrimonio que había preparado, aquella combinación inteligente que ella misma se aplaudía como un rasgo de genio, podía convertirse en su confusión y en su ruina.|aquel matrimonio que había preparado, aquella combinación inteligente que ella misma se aplaudía como un rasgo de genio, podía convertirse en su confusión y en su ruina.
JF027-0133|No hacía falta para ello más que un capricho de la Naturaleza o la estúpida honradez de un médico para que quedasen fallidos los cálculos más sabios|no hacía falta para ello más que un capricho de la naturaleza o la estúpida honradez de un médico para que quedasen fallidos los cálculos más sabios
JF027-0134|y defraudadas sus más queridas esperanzas. Comenzaba a dudar de su amante, de su buena estrella, de todo, en fin.|y defraudadas sus más queridas esperanzas. comenzaba a dudar de su amante, de su buena estrella, de todo, en fin.
JF027-0135|Hacia las tres de la tarde comenzaron a desfilar las visitas. Hubo de sonreír a todos los pares de patillas que se acercaron a ella, extasiarse ante cuarenta cajas de bombones salidas todas de la misma tienda.|hacia las tres de la tarde comenzaron a desfilar las visitas. hubo de sonreír a todos los pares de patillas que se acercaron a ella, extasiarse ante cuarenta cajas de bombones salidas todas de la misma tienda.
JF027-0136|Maldijo con todo su corazón las amables importunidades de año nuevo, pero no dejó traslucir nada de la inquietud que le roía el alma.|maldijo con todo su corazón las amables importunidades de año nuevo, pero no dejó traslucir nada de la inquietud que le roía el alma.
JF027-0137|Todos los que salían de su casa se hacían lenguas de su amabilidad.|todos los que salían de su casa se hacían lenguas de su amabilidad.
JF027-0138|Y es que tenía un talento bien precioso para una dueña de casa; sabía hacer hablar a todo el mundo.|y es que tenía un talento bien precioso para una dueña de casa; sabía hacer hablar a todo el mundo.
JF027-0139|Hablaba a cada uno de lo que más le interesaba; conducía a cada uno al terreno en que se encontraba más firme. Aquella mujer sin educación, demasiado perezosa y demasiado orgullosa para tener un libro en la mano,|hablaba a cada uno de lo que más le interesaba; conducía a cada uno al terreno en que se encontraba más firme. aquella mujer sin educación, demasiado perezosa y demasiado orgullosa para tener un libro en la mano,
JF027-0140|sabía fabricarse un fondo de conocimientos útiles leyendo a sus amigos.|sabía fabricarse un fondo de conocimientos útiles leyendo a sus amigos.
JF027-0141|Y ellos le servían con la mejor voluntad. En el mundo somos así;|y ellos le servían con la mejor voluntad. en el mundo somos así;
JF027-0142|agradecemos interiormente a todo aquel que nos obliga a hablar de lo que sabemos o a contar la historia que decimos bien.|agradecemos interiormente a todo aquel que nos obliga a hablar de lo que sabemos o a contar la historia que decimos bien.
JF027-0143|El que nos hace mostrar nuestro talento no es nunca un tonto, y cuando se está contento de sí mismo, no se está descontento de los demás.|el que nos hace mostrar nuestro talento no es nunca un tonto, y cuando se está contento de sí mismo, no se está descontento de los demás.
JF027-0144|Los hombres más inteligentes trabajaban en la reputación de la señora Chermidy, tan pronto proporcionándole ideas, tan pronto diciendo con una secreta complacencia: Es una mujer superior, me ha comprendido.|los hombres más inteligentes trabajaban en la reputación de la señora chermidy, tan pronto proporcionándole ideas, tan pronto diciendo con una secreta complacencia: es una mujer superior, me ha comprendido.
JF027-0145|En el curso de aquella reunión se encaró con un homeópata de renombre, que cuidaba a las personas más ilustres de París.|en el curso de aquella reunión se encaró con un homeópata de renombre, que cuidaba a las personas más ilustres de parís.
JF027-0146|Encontró medio de interrogarle delante de siete u ocho personas sobre el punto que la preocupaba.|encontró medio de interrogarle delante de siete u ocho personas sobre el punto que la preocupaba.
JF027-0147|Doctor—le dijo—, usted que todo lo sabe, ¿quiere decirme si los tísicos pueden curar?|doctor—le dijo, usted que todo lo sabe, ¿quiere decirme si los tísicos pueden curar?
JF027-0148|El homeópata le respondió galantemente que ella no tendría nunca nada que temer de tal enfermedad.|el homeópata le respondió galantemente que ella no tendría nunca nada que temer de tal enfermedad.
JF027-0149|No se trata de mí—repuso—. Es que me intereso vivamente por una pobre niña que tiene los pulmones destrozados.|no se trata de mí—repuso. es que me intereso vivamente por una pobre niña que tiene los pulmones destrozados.
JF027-0150|Envíeme usted a su casa, señora. No hay curación imposible para la homeopatía.|envíeme usted a su casa, señora. no hay curación imposible para la homeopatía.
JF027-0151|Es usted muy bueno, doctor. Pero su médico, un simple alópata, asegura que ya no le queda más que un pulmón, y aun estropeado.|es usted muy bueno, doctor. pero su médico, un simple alópata, asegura que ya no le queda más que un pulmón, y aun estropeado.
JF027-0152|Se le puede curar.—El pulmón, tal vez. ¿Pero y la enferma?—Puede vivir con un solo pulmón. Se ha visto muchas veces.|se le puede curar. el pulmón, tal vez. ¿pero y la enferma? puede vivir con un solo pulmón. se ha visto muchas veces.
JF027-0153|Yo no le aseguro que pueda subir al Mont-Blanc a la carrera, pero sí vivir tranquilamente por espacio de muchos años,|yo no le aseguro que pueda subir al mont-blanc a la carrera, pero sí vivir tranquilamente por espacio de muchos años,
JF027-0154|a fuerza de cuidados y de glóbulos.—¡No deja de ser un porvenir! Nunca hubiese creído que se pudiese vivir con un solo pulmón.—Tenemos ejemplos muy numerosos.|a fuerza de cuidados y de glóbulos. ¡no deja de ser un porvenir! nunca hubiese creído que se pudiese vivir con un solo pulmón. tenemos ejemplos muy numerosos.
JF027-0155|La autopsia ha demostrado.—¡La autopsia! ¡pero la autopsia no se hace más que a los muertos!—Tiene usted razón, señora, y mis palabras se asemejan a una tontería.|la autopsia ha demostrado. ¡la autopsia! ¡pero la autopsia no se hace más que a los muertos! tiene usted razón, señora, y mis palabras se asemejan a una tontería.
JF027-0156|No obstante, escuche usted. En Argelia, el ganado de los árabes es generalmente tísico.|no obstante, escuche usted. en argelia, el ganado de los árabes es generalmente tísico.
JF027-0157|Los rebaños están mal cuidados, pasan las noches al relente y enferman del pecho.|los rebaños están mal cuidados, pasan las noches al relente y enferman del pecho.
JF027-0158|Nuestros súbditos musulmanes no se sirven para nada del veterinario; dejan a Mahoma el cuidado de curar a sus vacas y a sus bueyes.|nuestros súbditos musulmanes no se sirven para nada del veterinario; dejan a mahoma el cuidado de curar a sus vacas y a sus bueyes.
JF027-0159|Pierden muchas cabezas a causa de esta negligencia, pero no las pierden todas. Los animales curan alguna vez,|pierden muchas cabezas a causa de esta negligencia, pero no las pierden todas. los animales curan alguna vez,
JF027-0160|sin el socorro de la ciencia y a pesar de todos los estragos que la enfermedad haya podido hacer en su cuerpo.|sin el socorro de la ciencia y a pesar de todos los estragos que la enfermedad haya podido hacer en su cuerpo.
JF027-0161|Uno de mis colegas que presta servicio en el ejército del Africa, ha visto sacrificar en los mataderos vacas curadas de la tisis|uno de mis colegas que presta servicio en el ejército del africa, ha visto sacrificar en los mataderos vacas curadas de la tisis
JF027-0162|y que habían vivido muchos años con un solo pulmón en muy mal estado. A esta autopsia quería referirme yo.—Ahora comprendo|y que habían vivido muchos años con un solo pulmón en muy mal estado. a esta autopsia quería referirme yo. ahora comprendo
JF027-0163|contestó la señora Chermidy—. ¿Entonces, si se matase a todas las personas que viven en nuestra sociedad se encontraría algunas que no tienen los pulmones como es debido?|contestó la señora chermidy. ¿entonces, si se matase a todas las personas que viven en nuestra sociedad se encontraría algunas que no tienen los pulmones como es debido?
JF027-0164|Y que no parecen darse cuenta. Precisamente, señora. Una hora más tarde se había renovado la tertulia alrededor de la chimenea del salón.|y que no parecen darse cuenta. precisamente, señora. una hora más tarde se había renovado la tertulia alrededor de la chimenea del salón.
JF027-0165|La señora Chermidy vio entrar un viejo alópata, curtido en el ejercicio de la profesión, que no creía en los milagros, que gustaba de colocar las cosas en lo peor|la señora chermidy vio entrar un viejo alópata, curtido en el ejercicio de la profesión, que no creía en los milagros, que gustaba de colocar las cosas en lo peor
JF027-0166|y que se extrañaba de que un animal tan frágil como el hombre pudiese llegar sin accidente a los sesenta años. Doctor—le dijo—, tendría usted que haber llegado un momento antes;|y que se extrañaba de que un animal tan frágil como el hombre pudiese llegar sin accidente a los sesenta años. doctor—le dijo, tendría usted que haber llegado un momento antes;
JF027-0167|se ha perdido usted un hermoso panegírico de la homeopatía. El señor P., que acaba de salir, se alababa de hacernos vivir a todos con un solo pulmón. ¿Qué le parece a usted?|se ha perdido usted un hermoso panegírico de la homeopatía. el señor p., que acaba de salir, se alababa de hacernos vivir a todos con un solo pulmón. ¿qué le parece a usted?
JF027-0168|El anciano médico se encogió imperceptiblemente de hombros.—Señora—respondió—, el pulmón es a la vez el más delicado y el más indispensable de nuestros órganos;|el anciano médico se encogió imperceptiblemente de hombros. señora—respondió, el pulmón es a la vez el más delicado y el más indispensable de nuestros órganos;
JF027-0169|renueva la vida a cada segundo por un prodigio de combustión que Spallanzani y los más grandes fisiólogos no han explicado ni descrito.|renueva la vida a cada segundo por un prodigio de combustión que spallanzani y los más grandes fisiólogos no han explicado ni descrito.
JF027-0170|Su contextura es de una fragilidad que espanta; su funcionamiento le expone a peligros continuamente renovados.|su contextura es de una fragilidad que espanta; su funcionamiento le expone a peligros continuamente renovados.
JF027-0171|Es en el pulmón donde nuestra sangre se pone en contacto inmediato con el aire exterior.|es en el pulmón donde nuestra sangre se pone en contacto inmediato con el aire exterior.
JF027-0172|Si se pensase que el aire es casi siempre demasiado frío o demasiado caliente o bien está mezclado con gases deletéreos,|si se pensase que el aire es casi siempre demasiado frío o demasiado caliente o bien está mezclado con gases deletéreos,
JF027-0173|no se respiraría una sola vez sin hacer testamento. Un filósofo alemán que prolongó su vida a fuerza de prudencia, el célebre Kant,|no se respiraría una sola vez sin hacer testamento. un filósofo alemán que prolongó su vida a fuerza de prudencia, el célebre kant,
JF027-0174|cuando daba su cotidiano paseo higiénico, tenía cuidado de cerrar la boca y de respirar exclusivamente por la nariz|cuando daba su cotidiano paseo higiénico, tenía cuidado de cerrar la boca y de respirar exclusivamente por la nariz
JF027-0175|¡tanto temía al aire que le rodeaba!—Pero, entonces, querido doctor, ¿todos estamos condenados a morir del pecho?|¡tanto temía al aire que le rodeaba! pero, entonces, querido doctor, ¿todos estamos condenados a morir del pecho?
JF027-0176|Mueren muchos, señora, y los homeópatas no lo evitan.—¡Pero también curan muchos!|mueren muchos, señora, y los homeópatas no lo evitan. ¡pero también curan muchos!
JF027-0177|Veamos; quiero suponer que un hombre joven y robusto se casa con una joven y bella tísica.|veamos; quiero suponer que un hombre joven y robusto se casa con una joven y bella tísica.
JF027-0178|El la lleva a Italia, hace lo posible por curarla y le proporciona los cuidados de un hombre como usted.|el la lleva a italia, hace lo posible por curarla y le proporciona los cuidados de un hombre como usted.
JF027-0179|¿Es que no podría en dos o tres años.?—¿Salvar al marido?|¿es que no podría en dos o tres años.? ¿salvar al marido?
JF027-0180|Es posible; pero yo no me atrevería a responder.|es posible; pero yo no me atrevería a responder.
JF027-0181|¡El marido! ¿Pero qué peligro puede haber?—El peligro del contagio, señora.|¡el marido! ¿pero qué peligro puede haber? el peligro del contagio, señora.
JF027-0182|¿Quién sabe si los tubérculos que nacen en los pulmones del tísico no extienden a su alrededor el germen de la muerte?|¿quién sabe si los tubérculos que nacen en los pulmones del tísico no extienden a su alrededor el germen de la muerte?
JF027-0183|Pero perdone usted, no es éste ni el lugar ni el momento de desarrollar una nueva teoría, inventada por mí,|pero perdone usted, no es éste ni el lugar ni el momento de desarrollar una nueva teoría, inventada por mí,
JF027-0184|y que pienso someter uno de estos días al examen de la Academia de Medicina. Unicamente le contaré un caso observado por mí.|y que pienso someter uno de estos días al examen de la academia de medicina. unicamente le contaré un caso observado por mí.
JF027-0185|Hable usted, querido doctor; hay tanto placer como provecho en escuchar a un hombre como usted.|hable usted, querido doctor; hay tanto placer como provecho en escuchar a un hombre como usted.
JF027-0186|Hace cinco años, señora, visitaba yo a la mujer de un sastre de la calle de Richelieu, una infeliz criatura abominablemente tísica.|hace cinco años, señora, visitaba yo a la mujer de un sastre de la calle de richelieu, una infeliz criatura abominablemente tísica.
JF027-0187|Su marido era un robusto alemán, sólido y sano como una manzana. Los dos se adoraban.|su marido era un robusto alemán, sólido y sano como una manzana. los dos se adoraban.
JF027-0188|En mil ochocientos cuarenta y nueve habían tenido un niño que no vivió.|en mil ochocientos cuarenta y nueve habían tenido un niño que no vivió.
JF027-0189|La mujer murió en mil ochocientos cincuenta; yo hice todo lo que pude por salvarla.|la mujer murió en mil ochocientos cincuenta; yo hice todo lo que pude por salvarla.
JF027-0190|El marido me pidió la cuenta y yo pasé dos años sin ir por la casa.|el marido me pidió la cuenta y yo pasé dos años sin ir por la casa.
JF027-0191|El año último el sastre me envió a buscar; le encontré en la cama,|el año último el sastre me envió a buscar; le encontré en la cama,
JF027-0192|de tal modo cambiado, que no podía reconocerle. Estaba tísico en el último grado.|de tal modo cambiado, que no podía reconocerle. estaba tísico en el último grado.
JF027-0193|Así lo dije a una regordeta que lloraba a su cabecera. Era su segunda esposa;|así lo dije a una regordeta que lloraba a su cabecera. era su segunda esposa;
JF027-0194|había cometido la tontería de casarse de nuevo. El marido murió, conforme al programa.|había cometido la tontería de casarse de nuevo. el marido murió, conforme al programa.
JF027-0195|La viuda ha heredado la enfermedad. Ayer la visité y aunque el mal ha sido atacado desde el principio, no me atrevería a responder de nada.|la viuda ha heredado la enfermedad. ayer la visité y aunque el mal ha sido atacado desde el principio, no me atrevería a responder de nada.
JF027-0196|La señora Chermidy cerró sus puertas a las cinco de la tarde y se sumió en una melancólica meditación.|la señora chermidy cerró sus puertas a las cinco de la tarde y se sumió en una melancólica meditación.
JF027-0197|Nunca había desesperado de ser condesa de la Villanera. Toda mujer que engaña a su marido aspira necesariamente a ser viuda;|nunca había desesperado de ser condesa de la villanera. toda mujer que engaña a su marido aspira necesariamente a ser viuda;
JF027-0198|con mayor motivo cuando tiene un amante rico y soltero.|con mayor motivo cuando tiene un amante rico y soltero.
JF027-0199|No creía descabellado que Chermidy faltase un día u otro.|no creía descabellado que chermidy faltase un día u otro.
JF027-0200|Un hombre que vive entre el cielo y el agua es un enfermo en peligro de muerte. Sus esperanzas habían tomado cuerpo desde el nacimiento del pequeño Gómez.|un hombre que vive entre el cielo y el agua es un enfermo en peligro de muerte. sus esperanzas habían tomado cuerpo desde el nacimiento del pequeño gómez.
JF027-0201|Tenía atado al conde con un lazo bien poderoso para las almas honradas, el amor paternal.|tenía atado al conde con un lazo bien poderoso para las almas honradas, el amor paternal.
JF027-0202|Al casar al señor de Villanera con una moribunda, aseguraba el porvenir de su hijo y el suyo propio.|al casar al señor de villanera con una moribunda, aseguraba el porvenir de su hijo y el suyo propio.
JF027-0203|Pero en la víspera de realizarse aquel atrevido proyecto, descubría dos peligros que no había previsto. Germana podía curar.|pero en la víspera de realizarse aquel atrevido proyecto, descubría dos peligros que no había previsto. germana podía curar.
JF027-0204|Si sucumbía, podía arrastrar al conde con ella y legarle un germen mortal.|si sucumbía, podía arrastrar al conde con ella y legarle un germen mortal.
JF027-0205|En el primer caso, la señora Chermidy lo perdía todo, incluso su hijo.|en el primer caso, la señora chermidy lo perdía todo, incluso su hijo.
JF027-0206|¿Con qué derecho iría a reclamar el hijo legítimo de don Diego y de la señorita de La Tour de Embleuse?|¿con qué derecho iría a reclamar el hijo legítimo de don diego y de la señorita de la tour de embleuse?
JF027-0207|Por otra parte, si el conde debía morir después de su mujer, ella no se casaría con él.|por otra parte, si el conde debía morir después de su mujer, ella no se casaría con él.
JF027-0208|Se sentía demasiado joven y era demasiado hermosa para representar el papel de la segunda esposa del sastre.|se sentía demasiado joven y era demasiado hermosa para representar el papel de la segunda esposa del sastre.
JF027-0209|Afortunadamente, pensaba, nada se ha hecho aún. Se puede buscar otro expediente.|afortunadamente, pensaba, nada se ha hecho aún. se puede buscar otro expediente.
JF027-0210|El conde está enamorado y es padre; haré de él lo que quiera.|el conde está enamorado y es padre; haré de él lo que quiera.
JF027-0211|Si es absolutamente necesario que se case para que legitime a su hijo, ya encontraremos otra enferma cuya muerte sea más segura y cuyo mal no sea contagioso.|si es absolutamente necesario que se case para que legitime a su hijo, ya encontraremos otra enferma cuya muerte sea más segura y cuyo mal no sea contagioso.
JF027-0212|Además, se decía para tranquilizarse, que el viejo alópata era un original capaz de inventar las teorías más absurdas.|además, se decía para tranquilizarse, que el viejo alópata era un original capaz de inventar las teorías más absurdas.
JF027-0213|Había oído decir, es verdad, que la tuberculosis se transmitía algunas veces de padre a hijo, pero encontraba muy natural que Germana guardase para sí la enfermedad y la muerte, como bienes parafernales.|había oído decir, es verdad, que la tuberculosis se transmitía algunas veces de padre a hijo, pero encontraba muy natural que germana guardase para sí la enfermedad y la muerte, como bienes parafernales.
